,link,headline,datetime,source,summary,authors,image_desc
125,https://apnews.com/article/mercury-liberty-score-ea2e0a21e3ce80aa747abc2a63278454,"Sabally, Thomas help Phoenix beat New York 86-60 to even best-of-3 WNBA playoff series",2025-09-17 04:00:00+00:00,associated-press,,[],
126,https://apnews.com/article/natalie-nakase-valkyries-coach-of-year-998e958098170761eaa0307fddd93d0b,Golden State Valkyries’ Natalie Nakase voted WNBA Coach of the Year after reaching playoffs,2025-09-17 04:00:00+00:00,associated-press,,[],
127,https://apnews.com/article/stewart-liberty-playoffs-f3d6a6763f340f31b6eb32f9482cb911,Liberty’s Breanna Stewart struggles in Game 2 loss with knee injury,2025-09-17 04:00:00+00:00,associated-press,,[],
128,https://apnews.com/article/aliyah-boston-sophie-cunningham-kelsey-mitchell-sydney-colson-wnba-basketball-45f8571f8e76421d8f5b151d4a9fe5d9,"Dream, Fever set for winner-take-all game 3",2025-09-17 04:00:00+00:00,associated-press,,[],
129,https://apnews.com/article/jackie-young-katie-lou-samuelson-skylar-diggins-nneka-ogwumike-erica-wheeler-6da19a8c85f144a2ae7400f011a86dc5,"Aces, Storm set for winner-take-all game 3",2025-09-17 04:00:00+00:00,associated-press,,[],
130,https://apnews.com/article/aces-storm-score-ce13ad43861939b1a32fb3f2f052f16b,Storm force a deciding Game 3 with an 86-83 victory over the Aces after closing on 16-4 run,2025-09-17 04:00:00+00:00,associated-press,,[],
131,https://apnews.com/article/fever-dream-score-wnba-11804fc53e090afa50a359ff930ef3c9,"Kelsey Mitchell, Aliyah Boston help Fever stay alive in playoffs with 77-60 Game 2 rout over Dream",2025-09-16 04:00:00+00:00,associated-press,,[],
132,https://apnews.com/article/wnba-basketball-womens-national-basketball-association-00c2c8093ccc5e9b37e88effeb845a49,WNBA Playoff Glance,2025-09-16 04:00:00+00:00,associated-press,,[],
133,https://apnews.com/article/paige-bueckers-wnba-rookie-of-year-2ca0348b11c97a5aaad14cda052f3385,Dallas Wings star Paige Bueckers is WNBA Rookie of the Year,2025-09-16 04:00:00+00:00,associated-press,,[],
134,https://apnews.com/article/athletes-unlimited-tina-charles-0688fcd0d96984fd8e485106403e63f3,Tina Charles to play in Athletes Unlimited league this winter,2025-09-16 04:00:00+00:00,associated-press,,[],
135,https://apnews.com/article/kayla-thornton-courtney-williams-veronica-burton-napheesa-collier-kayla-mcbride-e37b1c0f2321401e9b476d29f2a9fe6e,"Collier, Lynx to face the Valkyries",2025-09-16 04:00:00+00:00,associated-press,,[],
136,https://apnews.com/article/alyssa-thomas-sabrina-ionescu-breanna-stewart-sami-whitcomb-new-york-liberty-2766f0a17a2448dda7dc3b509eaadc9e,Mercury to face Liberty on the road,2025-09-16 04:00:00+00:00,associated-press,,[],
137,https://apnews.com/article/wnba-most-improved-veronica-burton-b962e0881fdcf169a1e0efc620db3d1c,Golden State’s Veronica Burton wins WNBA Most Improved Player,2025-09-15 04:00:00+00:00,associated-press,,[],
138,https://apnews.com/article/olympics-3-on-3-delle-donne-b8cc83889cd584cd646834b9158d4abd,Elena Delle Donne takes on new role as USA Basketball’s first 3-on-3 women’s hoops managing director,2025-09-15 04:00:00+00:00,associated-press,,[],
139,https://apnews.com/article/sydney-colson-kelsey-mitchell-sophie-cunningham-aliyah-boston-brionna-jones-f95b5ece97054cdc92e572e115ca426b,Fever to host Dream Tuesday,2025-09-15 04:00:00+00:00,associated-press,,[],
140,https://apnews.com/article/katie-lou-samuelson-skylar-diggins-jackie-young-aja-wilson-nneka-ogwumike-b4ab16ad23ea4a8d84ef57f260d6475f,"Wilson, Aces to face Ogwumike, Storm on Tuesday",2025-09-15 04:00:00+00:00,associated-press,,[],
141,https://apnews.com/article/storm-aces-score-353ae7c6fa564e01b909fe0a268aa271,Aces beat Storm 102-77 in playoff opener after winning final 16 regular-season games,2025-09-15 04:00:00+00:00,associated-press,,[],
142,https://apnews.com/article/wnba-basketball-womens-national-basketball-association-679355cf6723e5fd6fd104ace8a6a1a4,WNBA Playoff Glance,2025-09-15 04:00:00+00:00,associated-press,,[],
143,https://apnews.com/article/stewart-knee-liberty-wnba-playoffs-03b2a031b0fe872c44994a19df0d95ed,Liberty’s Breanna Stewart questionable for Game 2 after injuring left knee in playoff opener,2025-09-16 04:00:00+00:00,associated-press,,[],
144,https://apnews.com/article/liberty-mercury-score-e3cf34c248802b965e66cf9b7f300e06,"Cloud scores 23, Stewart adds 18 as Liberty beats Mercury 76-69 in OT",2025-09-14 04:00:00+00:00,associated-press,,[],
145,https://apnews.com/article/fever-dream-score-6a664d6cab4085f57ca52f816867bcbd,"Allisha Gray and Rhyne Howard score 20 apiece, Dream beat Fever 80-68 in Game 1 of WNBA playoffs",2025-09-14 04:00:00+00:00,associated-press,,[],
146,https://apnews.com/article/valkyries-lynx-score-wnba-playoffs-5121c636a3d330d726d97f99b75094fa,Napheesa Collier’s 20 points lead Minnesota Lynx to dominant 101-72 win over Golden State Valkyries,2025-09-14 04:00:00+00:00,associated-press,,[],
147,https://apnews.com/article/wnba-playoffs-0b1adee345f84d7c1343a62486b96209,WNBA playoffs begin with star-studded matchups and teams looking for redemption,2025-09-14 04:00:00+00:00,associated-press,,[],
148,https://apnews.com/article/valkyries-playoffs-expansion-team-74b0020aa69c724036e4294d8eed93fc,The Valkyries made WNBA history and won over fans in just one season,2025-09-13 04:00:00+00:00,associated-press,,[],
149,https://apnews.com/article/wnba-playoffs-betting-lynx-aces-liberty-f71f5657c0822c35b4cf0f7c3ad6adbc,"Lynx, Aces, Liberty lead WNBA title odds as playoffs begin",2025-09-13 04:00:00+00:00,associated-press,,[],
150,https://apnews.com/article/kelsey-mitchell-jordin-canada-sophie-cunningham-sydney-colson-aliyah-boston-32082ca5165a4ad99194c43e6b0ceb04,Atlanta hosts Indiana to kick off playoffs,2025-09-13 04:00:00+00:00,associated-press,,[],
151,https://apnews.com/article/veronica-burton-kayla-thornton-natisha-hiedeman-jessica-shepard-tiffany-hayes-52f9f377260d4b24b43980f0c2da29b0,The Valkyries visit Minnesota to begin playoffs,2025-09-13 04:00:00+00:00,associated-press,,[],
152,https://apnews.com/article/new-york-liberty-emma-meesseman-sabrina-ionescu-alyssa-thomas-kahleah-copper-4e0570c0318149269c406dc30b005237,Mercury open playoffs against the Liberty,2025-09-13 04:00:00+00:00,associated-press,,[],
153,https://apnews.com/article/katie-lou-samuelson-jackie-young-aja-wilson-chelsea-gray-skylar-diggins-ee91ec32a7ad4733a296df225357bb73,Las Vegas Aces to host the Seattle Storm Sunday,2025-09-13 04:00:00+00:00,associated-press,,[],
154,https://apnews.com/article/chicago-sky-angel-reese-47fa407cfd0ced858d0fe6bde7665c56,Chicago Sky GM insists star Angel Reese will be on the roster ‘until I hear differently’,2025-09-12 04:00:00+00:00,associated-press,,[],
155,https://apnews.com/article/wnba-basketball-associated-press-4dfe2f849961dc0ddb4756df598377e9,AP WNBA Power Poll,2025-09-12 04:00:00+00:00,associated-press,,[],
156,https://apnews.com/article/awards-wnba-aja-wilson-37423c20f47119348fb7a86d0403cd03,A’ja Wilson’s incredible season earns her a second straight AP Player of the Year award,2025-09-12 04:00:00+00:00,associated-press,,[],
157,https://apnews.com/article/wnba-playoffs-bcdad4c48d5153f9e1500c6af1c13ca4,"WNBA playoffs: New York aims to repeat, Minnesota seeks redemption, Clark sidelined",2025-09-12 04:00:00+00:00,associated-press,,[],
158,https://apnews.com/article/wnba-basketball-33cb03ef44b3d6bd788c1903918e7238,WNBA Playoff Glance,2025-09-12 04:00:00+00:00,associated-press,,[],
159,https://apnews.com/article/aces-sparks-score-5925decbc35f8c73f2d8cfa6fcbc2d39,Las Vegas Aces set WNBA record with 22 3-pointers in 103-75 win over Sparks,2025-09-12 04:00:00+00:00,associated-press,,[],
160,https://apnews.com/article/mercury-wings-score-04840fa9765e81f85acbe2e961ba7693,Paige Bueckers scores 24 and the Wings end their season with a 97-76 victory over the Mercury,2025-09-11 04:00:00+00:00,associated-press,,[],
161,https://apnews.com/article/liberty-sky-score-3f7a9cd8879ad4fd6a577904029f8180,Breanna Stewart scores 24 points and Liberty beat Sky 91-86 to finish season,2025-09-11 04:00:00+00:00,associated-press,,[],
162,https://apnews.com/article/valkyries-lynx-score-05902c410af0035d8e18fe906f213dad,Lynx beat the Valkyries 72-53 to set a franchise record with 34 regular-season wins,2025-09-11 04:00:00+00:00,associated-press,,[],
163,https://apnews.com/article/wnba-playoffs-26f1f0372f0618fe8732e597275cd3d8,WNBA playoff matchups decided on last day of the regular season,2025-09-11 04:00:00+00:00,associated-press,,[],
164,https://apnews.com/article/dream-sun-score-5528158f977e4ec14978d8be2935bcbe,Dream beat the Sun 88-72 to move into second place in the WNBA standings,2025-09-10 04:00:00+00:00,associated-press,,[],
165,https://apnews.com/article/wnba-unrivaled-expansion-5aef9520f04f8ddf1bd6778d9d469d56,Unrivaled women’s basketball league expands with new clubs and development pool,2025-09-10 04:00:00+00:00,associated-press,,[],
166,https://apnews.com/article/kayla-thornton-courtney-williams-janelle-salaun-tiffany-hayes-veronica-burton-cb22a9995fea474da1c62c4d5cd70a1b,Salaun leads Golden State against Minnesota after 22-point game,2025-09-10 04:00:00+00:00,associated-press,,[],
167,https://apnews.com/article/angel-reese-courtney-vandersloot-sabrina-ionescu-breanna-stewart-chicago-sky-37fbb3b94f984b03a59fc75868c71427,"Chicago faces New York, looks to stop 3-game slide",2025-09-10 04:00:00+00:00,associated-press,,[],
168,https://apnews.com/article/los-angeles-sparks-las-vegas-aces-wnba-basketball-d1a69ca6a7ca4de99c09b560ad416bff,"Las Vegas visits Los Angeles, looks for 30th win of season",2025-09-10 04:00:00+00:00,associated-press,,[],
169,https://apnews.com/article/maddy-siegrist-alyssa-thomas-sami-whitcomb-dallas-phoenix-mercury-5a989a961e1947c78456807f7f6fa9cc,Dallas faces Phoenix on home skid,2025-09-10 04:00:00+00:00,associated-press,,[],
170,https://apnews.com/article/valkyries-storm-score-da9d6d7a7f44303aeae62a7e686600d3,Wheeler’s go-ahead jumper gives Storm a 74-73 win over Valkyries to secure last WNBA playoff spot,2025-09-10 04:00:00+00:00,associated-press,,[],
171,https://apnews.com/article/sparks-mercury-score-1faca3b0faae652fda8be26fbc98983a,"Hamby scores 25, Burrell 20 but Sparks knocked from playoffs despite 88-83 win over Mercury",2025-09-10 04:00:00+00:00,associated-press,,[],
172,https://apnews.com/article/sky-aces-score-84016014bc9f0462af7156001b76d883,"Jewell Loyd reaches 6,000 points as Aces extend winning streak to 15 games",2025-09-10 04:00:00+00:00,associated-press,,[],
173,https://apnews.com/article/lynx-fever-score-a81ffc82ff65eb311851df0c94faa9d4,Fever close season with 83-72 win over league-leading Lynx as Collier sits out,2025-09-09 04:00:00+00:00,associated-press,,[],
174,https://apnews.com/article/liberty-mystics-score-ab06f6e05dfe6ad6d64010a1e1021860,Meesseman and Stewart help New York beat Washington 75-66,2025-09-09 04:00:00+00:00,associated-press,,[],
175,https://apnews.com/article/liberty-wnba-playoffs-56d1775e1bc35380f0fb03327e3f66d4,New York Liberty are set to enter playoffs healthy and confident despite No. 5 seed,2025-09-09 04:00:00+00:00,associated-press,,[],
176,https://apnews.com/article/wnba-basketball-womens-national-basketball-association-associated-press-43e2aa508170bee9068d1bd38e787dfe,AP WNBA Power Poll,2025-09-09 04:00:00+00:00,associated-press,,[],
177,https://apnews.com/article/bria-hartley-marina-mabrey-rhyne-howard-tina-charles-atlanta-dream-22efdeaa62704a9a97d9a67c1174c7d0,Atlanta seeks 30th victory this season in matchup against Connecticut,2025-09-09 04:00:00+00:00,associated-press,,[],
178,https://apnews.com/article/sun-dream-score-0124e9a0b98d36c55fdce8377b4b358b,Dream beat Sun 87-62 as Karl Smesko breaks WNBA record for most wins by a first-year head coach,2025-09-08 04:00:00+00:00,associated-press,,[],
179,https://apnews.com/article/parker-tyus-aces-sky-a7a66bcafef009b7e8d134e1e9ea24ef,"Cheyenne Parker-Tyus returns to the court after giving birth, joins red-hot Las Vegas Aces",2025-09-08 04:00:00+00:00,associated-press,,[],
180,https://apnews.com/article/wnba-unrivaled-investors-eafe5db556b593ed1680c7a886973b27,Unrivaled women’s basketball league now valued at $340M million after landing more celebrity funding,2025-09-08 04:00:00+00:00,associated-press,,[],
181,https://apnews.com/article/katie-lou-samuelson-nneka-ogwumike-skylar-diggins-veronica-burton-tiffany-hayes-9b4ddf2f204f4f538741d02bfe02dbe5,Golden State visits Seattle after Ogwumike’s 20-point performance,2025-09-08 04:00:00+00:00,associated-press,,[],
182,https://apnews.com/article/aliyah-boston-natisha-hiedeman-sydney-colson-courtney-williams-sophie-cunningham-48bcf2269c8d48a59d50e962b3fc20eb,Indiana hosts Minnesota after Hiedeman’s 24-point game,2025-09-08 04:00:00+00:00,associated-press,,[],
183,https://apnews.com/article/sonia-citron-kiki-iriafen-emma-meesseman-isabelle-harrison-sabrina-ionescu-a77b471cd9ea4b8cbce58867f5081db4,Washington visits New York on 4-game road slide,2025-09-08 04:00:00+00:00,associated-press,,[],
184,https://apnews.com/article/dearica-hamby-natasha-mack-alyssa-thomas-los-angeles-sparks-phoenix-mercury-92c83cd14bfc4a55bb02b08d2cffda84,"Phoenix faces Los Angeles, looks for 5th straight home win",2025-09-08 04:00:00+00:00,associated-press,,[],
185,https://apnews.com/article/aja-wilson-rachel-banham-angel-reese-courtney-vandersloot-jackie-young-903ff741eeef43f0b4e79d7a0d38e2b9,Las Vegas plays Chicago after Wilson’s 31-point performance,2025-09-08 04:00:00+00:00,associated-press,,[],
186,https://apnews.com/article/sky-aces-score-a48a05d6d69d8449997ba6fe99ca2ea0,"A’ja Wilson has 31 and 11 rebounds, Aces beat Sky 80-66 for 14th consecutive win",2025-09-07 04:00:00+00:00,associated-press,,[],
187,https://apnews.com/article/wings-sparks-score-08ad0db1767153d223a7fb2575e8b59f,"Allemand scores 21, Burrell sparks late run; Sparks beat Wings 91-77, remain alive in playoff hunt",2025-09-07 04:00:00+00:00,associated-press,,[],
188,https://apnews.com/article/fever-mystics-score-cf1988c00c8be71bf87ad6e8551d290a,"Natasha Howard scores 17 as Fever beat Mystics 84-65, clinch playoff spot",2025-09-07 04:00:00+00:00,associated-press,,[],
189,https://apnews.com/article/rhyne-howard-bria-hartley-tina-charles-brionna-jones-atlanta-dream-248440e1da1f47b480df6887b726e387,Connecticut visits Atlanta after Howard’s 37-point game,2025-09-07 04:00:00+00:00,associated-press,,[],
190,https://apnews.com/article/lynx-valkyries-score-9a2fb14acf7e2cf3461328d90587398c,"Hiedeman scores 24, Collier 20 as Lynx hold off Valkyries 78-72",2025-09-06 04:00:00+00:00,associated-press,,[],
191,https://apnews.com/article/basketball-hall-of-fame-induction-carmelo-anthony-cbb6315b8e3d28044ea73bc5b197acf0,"Melo says ‘I know what I gave to the game’ in night of tears, memories for 2025 Hall of Fame class",2025-09-06 04:00:00+00:00,associated-press,,[],
192,https://apnews.com/article/mercury-sun-score-fc45383d994d147a82f6f3d0eed2d2d7,"Leila Lacan, Sun deal Phoenix seeding hopes a blow with 87-84 win",2025-09-06 04:00:00+00:00,associated-press,,[],
193,https://apnews.com/article/thomas-assists-record-mercury-47d29f6e4aaf3c68f6d9f97420ecc92d,Alyssa Thomas regains single-season assist record a year after losing it to Caitlin Clark,2025-09-06 04:00:00+00:00,associated-press,,[],
194,https://apnews.com/article/tina-charles-hopeys-heart-foundation-62fd3045335f5568e78cb63c7a347a2b,"Tina Charles’ charity, Hopey’s Heart Foundation, nears milestone for lifesaving AEDs",2025-09-06 04:00:00+00:00,associated-press,,[],
195,https://apnews.com/article/sonia-citron-aliyah-boston-sydney-colson-kiki-iriafen-sophie-cunningham-5a726fd807244154b44f9cfe2f357242,Washington faces Indiana on home losing streak,2025-09-06 04:00:00+00:00,associated-press,,[],
196,https://apnews.com/article/jackie-young-aja-wilson-ariel-atkins-courtney-vandersloot-las-vegas-aces-649aa58698304f1f9d3168163de01f5c,Chicago visits Las Vegas after Wilson’s 31-point showing,2025-09-06 04:00:00+00:00,associated-press,,[],
197,https://apnews.com/article/paige-bueckers-azura-stevens-maddy-siegrist-los-angeles-sparks-dallas-wings-28a858e01e264ea9ae7f95652a633b48,Los Angeles hosts Dallas after Bueckers’ 27-point game,2025-09-06 04:00:00+00:00,associated-press,,[],
198,https://apnews.com/article/liberty-storm-score-33ff55526f1c49db7d6df2254438ac80,"Stewart scores 24, Fiebich adds 21 as Liberty keep Storm from clinching playoffs with 84-76 win",2025-09-06 04:00:00+00:00,associated-press,,[],
199,https://apnews.com/article/sparks-dream-score-3c41407ce5baf6ac86465c417f85e566,Howard and Dream tie WNBA 3-point records in 104-85 win over Sparks,2025-09-05 04:00:00+00:00,associated-press,,[],
200,https://apnews.com/article/sky-fever-score-9e108093d95a26cf24bf551eda3936d5,"Mitchell scores 20, Howard 18 as Fever beat Sky 97-77 and move closer to securing playoff berth",2025-09-05 04:00:00+00:00,associated-press,,[],
201,https://apnews.com/article/hall-of-fame-carmelo-anthony-dwight-howard-sue-bird-1fc1a564fd0fd796229153c16595ca74,The 2025 Basketball Hall of Fame class may be one of best collective men’s and women’s groups ever,2025-09-05 04:00:00+00:00,associated-press,,[],
